state,district,pincode_x,age_0_5,age_5_17,age_18_greater,pincode_y,bio_age_5_17,bio_age_17_,pincode,demo_age_5_17,demo_age_17_,total_enrol,total_updates,vulnerability_score
MADHYA PRADESH,DEWAS,392415667.0,8393.0,1958.0,91.0,531708146.0,56452.0,63449.0,537637303.0,5450.0,41799.0,10442.0,167150.0,16.005936991286028
MADHYA PRADESH,DHAR,468024277.0,8734.0,3553.0,425.0,660225803.0,77936.0,68455.0,723850415.0,12026.0,75429.0,12712.0,233846.0,18.394242114371117
MADHYA PRADESH,DINDORI,227917580.0,2409.0,249.0,1.0,322356727.0,33514.0,27962.0,358978137.0,8508.0,38909.0,2659.0,108893.0,40.93721804511278
MADHYA PRADESH,EAST NIMAR,351326700.0,2338.0,1500.0,21.0,570263846.0,10364.0,29999.0,554950000.0,1078.0,8529.0,3859.0,49970.0,12.94559585492228
MADHYA PRADESH,GUNA,390850058.0,7496.0,2249.0,66.0,581566148.0,80661.0,52225.0,631255991.0,5429.0,47524.0,9811.0,185839.0,18.939971463514066
MADHYA PRADESH,GWALIOR,572166434.0,12110.0,5602.0,830.0,717316545.0,69790.0,57330.0,811259617.0,11375.0,70344.0,18542.0,208839.0,11.26241708461414
MADHYA PRADESH,HARDA,91805008.0,1733.0,383.0,18.0,115794126.0,18957.0,18812.0,127326165.0,1551.0,8616.0,2134.0,47936.0,22.452459016393444
MADHYA PRADESH,HARDA *,95036061.0,503.0,107.0,0.0,192376373.0,2126.0,8046.0,172539777.0,163.0,1931.0,610.0,12266.0,20.075286415711947
MADHYA PRADESH,HOSHANGABAD,355776362.0,5158.0,812.0,12.0,572684195.0,45218.0,51838.0,509486973.0,2118.0,10285.0,5982.0,109459.0,18.295002507103458
MADHYA PRADESH,INDORE,827313544.0,16685.0,5009.0,609.0,1091320068.0,108940.0,112684.0,1201735058.0,23118.0,163569.0,22303.0,408311.0,18.306626614060256
MADHYA PRADESH,JABALPUR,679947198.0,10653.0,1713.0,101.0,980996402.0,82138.0,76526.0,1011388320.0,9313.0,82738.0,12467.0,250715.0,20.108678216233557
MADHYA PRADESH,JHABUA,261856586.0,6586.0,6570.0,332.0,352039009.0,50578.0,38148.0,366692961.0,3897.0,37565.0,13488.0,130188.0,9.651419675290978
MADHYA PRADESH,KATNI,447287590.0,8413.0,2410.0,118.0,558486449.0,53755.0,44697.0,603961286.0,8994.0,47948.0,10941.0,155394.0,14.201608481082069
MADHYA PRADESH,KHANDWA,362585939.0,3207.0,1232.0,82.0,559878147.0,36298.0,22720.0,569783582.0,4171.0,13559.0,4521.0,76748.0,16.972136222910216
MADHYA PRADESH,KHARGONE,490501011.0,9870.0,4663.0,506.0,702105932.0,81463.0,87738.0,705731139.0,5395.0,35585.0,15039.0,210181.0,13.974800531914894
MADHYA PRADESH,MAIHAR,122415824.0,378.0,20.0,20.0,208392415.0,196.0,1325.0,280274858.0,195.0,3822.0,418.0,5538.0,13.217183770883056
MADHYA PRADESH,MANDLA,434077856.0,4645.0,261.0,5.0,586306291.0,34924.0,27323.0,654233791.0,10371.0,46610.0,4911.0,119228.0,24.272801302931597
MADHYA PRADESH,MANDSAUR,519159778.0,7444.0,808.0,24.0,653981743.0,46973.0,45487.0,750293363.0,10108.0,43947.0,8276.0,146515.0,17.701461882324512
MADHYA PRADESH,MAUGANJ,108445364.0,379.0,58.0,1.0,171178648.0,83.0,978.0,319483853.0,169.0,3917.0,438.0,5147.0,11.724373576309794
MADHYA PRADESH,MORENA,383364414.0,14064.0,7647.0,670.0,457663213.0,94466.0,51093.0,513380544.0,15081.0,95336.0,22381.0,255976.0,11.436690197480118
MADHYA PRADESH,NARMADAPURAM,167061610.0,608.0,100.0,29.0,298084280.0,1420.0,5430.0,419443832.0,489.0,5420.0,737.0,12759.0,17.288617886178862
MADHYA PRADESH,NARSIMHAPUR,238316327.0,966.0,223.0,0.0,472749540.0,2685.0,7663.0,469827317.0,298.0,3988.0,1189.0,14634.0,12.29747899159664
MADHYA PRADESH,NARSINGHPUR,462542352.0,3860.0,1222.0,92.0,638983362.0,38006.0,25111.0,687668359.0,3937.0,22260.0,5174.0,89314.0,17.258743961352657
MADHYA PRADESH,NEEMUCH,347358791.0,4183.0,764.0,17.0,490358792.0,34879.0,22132.0,545353843.0,5214.0,31762.0,4964.0,93987.0,18.929909365558913
MADHYA PRADESH,NIWARI,51958800.0,117.0,16.0,9.0,142183247.0,1194.0,1101.0,231933684.0,154.0,1585.0,142.0,4034.0,28.20979020979021
MADHYA PRADESH,PANDHURNA,29774810.0,66.0,4.0,28.0,88839373.0,78.0,299.0,194971553.0,60.0,761.0,98.0,1198.0,12.1010101010101
MADHYA PRADESH,PANNA,351048146.0,6807.0,2404.0,128.0,437952223.0,53832.0,44207.0,486273051.0,4984.0,37841.0,9339.0,140864.0,15.081798715203426
MADHYA PRADESH,RAISEN,502233873.0,6215.0,1230.0,122.0,661598865.0,67598.0,49050.0,708084289.0,6174.0,36639.0,7567.0,159461.0,21.070428118393234
MADHYA PRADESH,RAJGARH,423303899.0,6542.0,1594.0,35.0,541590385.0,83066.0,82163.0,606317286.0,7503.0,34777.0,8171.0,207509.0,25.392682329907
MADHYA PRADESH,RATLAM,381839873.0,6427.0,1478.0,77.0,490231500.0,83610.0,51337.0,563846414.0,11051.0,68372.0,7982.0,214370.0,26.85331329074283
MADHYA PRADESH,REWA,898175951.0,9346.0,1463.0,29.0,1173870920.0,119788.0,75171.0,1280861467.0,9422.0,73712.0,10838.0,278093.0,25.65670264784574
MADHYA PRADESH,SAGAR,750891740.0,11572.0,1882.0,387.0,985005494.0,112844.0,79881.0,1091756346.0,9874.0,78003.0,13841.0,280602.0,20.271781534460338
MADHYA PRADESH,SATNA,778176004.0,11198.0,1946.0,132.0,1002480471.0,96656.0,76057.0,1116572151.0,11697.0,75356.0,13276.0,259766.0,19.565112600738118
MADHYA PRADESH,SEHORE,430853575.0,5155.0,1308.0,55.0,685920964.0,54978.0,63024.0,726494416.0,4566.0,23303.0,6518.0,145871.0,22.37628470624329
MADHYA PRADESH,SEONI,469348250.0,5558.0,513.0,10.0,623717945.0,45852.0,39900.0,705945759.0,10764.0,63519.0,6081.0,160035.0,26.312890496547187
MADHYA PRADESH,SHAHDOL,371561668.0,4410.0,828.0,59.0,592928181.0,45413.0,49159.0,659796694.0,6791.0,47986.0,5297.0,149349.0,28.18969422423556
MADHYA PRADESH,SHAJAPUR,520124177.0,5937.0,1070.0,18.0,762784462.0,62880.0,63761.0,834991314.0,4315.0,26910.0,7025.0,157866.0,22.468830059777968
MADHYA PRADESH,SHEOPUR,163384377.0,3765.0,3326.0,139.0,197205597.0,32840.0,23428.0,215781723.0,5300.0,33506.0,7230.0,95074.0,13.148112294288481
MADHYA PRADESH,SHIVPURI,515967317.0,7127.0,4867.0,747.0,688975468.0,90683.0,75889.0,742496574.0,7316.0,61614.0,12741.0,235502.0,18.482341861560194
MADHYA PRADESH,SIDHI,279873707.0,5606.0,671.0,15.0,385001226.0,77260.0,43947.0,416659103.0,5976.0,48117.0,6292.0,175300.0,27.856348323534085
MADHYA PRADESH,SINGRAULI,291622880.0,5669.0,859.0,22.0,424528019.0,76133.0,32297.0,518490590.0,8741.0,47963.0,6550.0,165134.0,25.20744924439017
MADHYA PRADESH,TIKAMGARH,503397362.0,5674.0,1539.0,29.0,647909118.0,89448.0,71168.0,731523757.0,8041.0,43127.0,7242.0,211784.0,29.239817755073865
MADHYA PRADESH,UJJAIN,654025730.0,12450.0,1763.0,95.0,829807144.0,86924.0,63027.0,914201543.0,10268.0,66440.0,14308.0,226659.0,15.840310294220421
MADHYA PRADESH,UMARIA,232596677.0,4360.0,906.0,34.0,297075832.0,19901.0,19360.0,312585735.0,3692.0,25933.0,5300.0,68886.0,12.99490662139219
MADHYA PRADESH,VIDISHA,349538638.0,7998.0,2206.0,170.0,454913028.0,67687.0,57203.0,499479117.0,8962.0,40335.0,10374.0,174187.0,16.78910843373494
MADHYA PRADESH,WEST NIMAR,168726919.0,618.0,136.0,6.0,445713924.0,2548.0,7270.0,362711338.0,210.0,1849.0,760.0,11877.0,15.607095926412615
MAHARASHTRA,AHILYANAGAR,5002001.0,12.0,1.0,0.0,6660387.0,1.0,16.0,422476305.0,200.0,2218.0,13.0,2435.0,173.92857142857142
MAHARASHTRA,AHMADNAGAR,1548259505.0,9369.0,2338.0,129.0,3093203960.0,164245.0,199316.0,3188274292.0,8400.0,219267.0,11836.0,591228.0,49.947452901917714
MAHARASHTRA,AHMED NAGAR,100743121.0,277.0,63.0,0.0,612820636.0,1602.0,4237.0,686700504.0,114.0,5481.0,340.0,11434.0,33.530791788856305
MAHARASHTRA,AHMEDNAGAR,827810.0,182.0,158.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0
MAHARASHTRA,AKOLA,526784964.0,3966.0,693.0,49.0,1057175063.0,53986.0,131099.0,1063835753.0,2889.0,59193.0,4708.0,247167.0,52.48821405818645
MAHARASHTRA,AMRAVATI,845906250.0,5783.0,1025.0,107.0,1549337529.0,103569.0,234714.0,1570749921.0,5974.0,90217.0,6915.0,434474.0,62.82157316367843
MAHARASHTRA,AURANGABAD,959574641.0,12374.0,4874.0,145.0,1467667602.0,110323.0,201050.0,1501862916.0,8266.0,146863.0,17393.0,466502.0,26.819707945268483
MAHARASHTRA,BEED,597216455.0,7454.0,2461.0,270.0,940793976.0,114059.0,141436.0,996251209.0,8927.0,162224.0,10185.0,426646.0,41.885529157667385
MAHARASHTRA,BHANDARA,350848841.0,1842.0,55.0,6.0,729936169.0,31856.0,70348.0,743211009.0,1658.0,36236.0,1903.0,140098.0,73.58088235294117
MAHARASHTRA,BID,148511589.0,439.0,129.0,0.0,465434619.0,538.0,9354.0,502739597.0,122.0,11796.0,568.0,21810.0,38.33040421792619
MAHARASHTRA,BULDANA,272741210.0,963.0,112.0,0.0,847550943.0,3169.0,32568.0,821357400.0,240.0,22701.0,1075.0,58678.0,54.53345724907063
MAHARASHTRA,BULDHANA,688760626.0,5849.0,1093.0,142.0,1162137171.0,84533.0,134968.0,1185600552.0,4282.0,109890.0,7084.0,333673.0,47.095695130557516
MAHARASHTRA,CHANDRAPUR,563810985.0,4014.0,375.0,86.0,1186495439.0,65688.0,147946.0,1211683913.0,3249.0,108822.0,4475.0,325705.0,72.76697944593387
MAHARASHTRA,CHATRAPATI SAMBHAJI NAGAR,30170175.0,114.0,81.0,16.0,37066091.0,413.0,1791.0,70253376.0,770.0,6870.0,211.0,9844.0,46.43396226415094
MAHARASHTRA,CHHATRAPATI SAMBHAJINAGAR,225692491.0,411.0,365.0,234.0,401639676.0,842.0,4025.0,1167085638.0,1424.0,13314.0,1010.0,19605.0,19.391691394658753
MAHARASHTRA,DHARASHIV,51693356.0,89.0,28.0,27.0,126133532.0,121.0,522.0,507833476.0,239.0,2949.0,144.0,3831.0,26.420689655172414
MAHARASHTRA,DHULE,630171136.0,7244.0,4842.0,519.0,934687673.0,72244.0,125610.0,946543170.0,3645.0,58263.0,12605.0,259762.0,20.606219260669523
MAHARASHTRA,DIST : THANE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421311.0,0.0,1.0,0.0,1.0,1.0
MAHARASHTRA,GADCHIROLI,340556273.0,2084.0,268.0,22.0,551063604.0,38590.0,102075.0,593522760.0,2371.0,50327.0,2374.0,193363.0,81.416
MAHARASHTRA,GONDIA,12367378.0,25.0,4.0,0.0,154166267.0,26.0,839.0,156373196.0,18.0,957.0,29.0,1840.0,61.333333333333336
MAHARASHTRA,GONDIYA,273021782.0,2780.0,104.0,6.0,463409738.0,35448.0,61066.0,508031100.0,3464.0,60154.0,2890.0,160132.0,55.389830508474574
MAHARASHTRA,GONDIYA *,21645463.0,53.0,4.0,0.0,228391445.0,67.0,1341.0,246064294.0,27.0,1981.0,57.0,3416.0,58.89655172413793
MAHARASHTRA,HINGOLI,242130459.0,6359.0,1457.0,373.0,389290711.0,45691.0,71373.0,413026596.0,2729.0,93822.0,8189.0,213615.0,26.082417582417584
MAHARASHTRA,HINGOLI *,431542.0,1.0,0.0,0.0,3884499.0,0.0,9.0,1295103.0,0.0,3.0,1.0,12.0,6.0
MAHARASHTRA,JALGAON,1205037296.0,10454.0,2579.0,227.0,2124705263.0,148853.0,268531.0,2173558892.0,7782.0,143294.0,13260.0,568460.0,42.867053766684265
MAHARASHTRA,JALNA,488596306.0,4627.0,944.0,19.0,888381398.0,71820.0,120872.0,918998785.0,4102.0,75438.0,5590.0,272232.0,48.691110713646935
MAHARASHTRA,KOLHAPUR,1290556230.0,6423.0,985.0,72.0,2598273476.0,118410.0,152674.0,2710199012.0,5819.0,124115.0,7480.0,401018.0,53.60486565967117
MAHARASHTRA,LATUR,563563836.0,5828.0,1631.0,148.0,843794111.0,74375.0,172366.0,894767156.0,5957.0,119670.0,7607.0,372368.0,48.944269190325976
MAHARASHTRA,MUMBAI,1673479284.0,10594.0,3881.0,77.0,3042113305.0,119615.0,284744.0,3216588992.0,7094.0,128389.0,14552.0,539842.0,37.09489452346595
MAHARASHTRA,MUMBAI CITY,500024046.0,2314.0,449.0,166.0,998849260.0,28377.0,19194.0,1143257323.0,4950.0,46925.0,2929.0,99446.0,33.94061433447099
MAHARASHTRA,MUMBAI SUBURBAN,1164612210.0,12480.0,4946.0,790.0,1749517917.0,99373.0,74817.0,1987961182.0,19869.0,173108.0,18216.0,367167.0,20.155184717571498
MAHARASHTRA,MUMBAI( SUB URBAN ),136026524.0,340.0,79.0,0.0,718138019.0,454.0,4473.0,681331812.0,51.0,3590.0,419.0,8568.0,20.4
MAHARASHTRA,NAGPUR,1340700679.0,10093.0,1502.0,233.0,2350629649.0,112851.0,238072.0,2535273608.0,13044.0,145857.0,11828.0,509824.0,43.099501225801
MAHARASHTRA,NANDED,882428879.0,9164.0,2447.0,336.0,1507996586.0,124730.0,217810.0,1615928771.0,7187.0,229602.0,11947.0,579329.0,48.487529293605625
MAHARASHTRA,NANDURBAR,493063788.0,7649.0,2630.0,237.0,707901107.0,67146.0,132601.0,721089020.0,2966.0,38078.0,10516.0,240791.0,22.895407435580488
MAHARASHTRA,NANDURBAR *,48497890.0,106.0,33.0,1.0,207604299.0,16.0,1629.0,134006216.0,0.0,600.0,140.0,2245.0,15.921985815602836
MAHARASHTRA,NASHIK,1580033768.0,16262.0,5802.0,304.0,2578541292.0,213100.0,363506.0,2764497862.0,14785.0,231315.0,22368.0,822706.0,36.77884572399303
MAHARASHTRA,OSMANABAD,479712097.0,3303.0,713.0,10.0,861411030.0,62688.0,92367.0,915587640.0,3015.0,105818.0,4026.0,263888.0,65.52967469580332
MAHARASHTRA,PALGHAR,663022251.0,7343.0,3191.0,165.0,1193583796.0,91196.0,66756.0,1275389741.0,9003.0,113104.0,10699.0,280059.0,26.17373831775701
MAHARASHTRA,PARBHANI,447911226.0,5062.0,1011.0,199.0,643390011.0,77890.0,106136.0,708981414.0,4432.0,112397.0,6272.0,300855.0,47.96030607364897
MAHARASHTRA,PUNE,2742314017.0,24088.0,6536.0,1139.0,4769084698.0,283480.0,322282.0,5124775845.0,32644.0,405834.0,31763.0,1044240.0,32.87495277672837
MAHARASHTRA,RAIGAD,386758512.0,2585.0,743.0,105.0,821386352.0,4153.0,9872.0,1208130883.0,3584.0,38777.0,3433.0,56386.0,16.419918462434477
MAHARASHTRA,RAIGARH,778023746.0,4414.0,815.0,1.0,1903516406.0,74452.0,82211.0,1956668203.0,4049.0,81818.0,5230.0,242530.0,46.36398394188492
MAHARASHTRA,RAIGARH(MH),26848241.0,72.0,16.0,0.0,110323315.0,24.0,476.0,138828707.0,8.0,845.0,88.0,1353.0,15.202247191011235
MAHARASHTRA,RATNAGIRI,636143026.0,2352.0,219.0,32.0,2344961402.0,56842.0,82347.0,2325433090.0,2652.0,50357.0,2603.0,192198.0,73.80875576036867
MAHARASHTRA,SANGLI,878928038.0,5697.0,1802.0,133.0,2177445983.0,94241.0,128772.0,2140892710.0,3462.0,86422.0,7632.0,312897.0,40.9926634350845
MAHARASHTRA,SATARA,983288535.0,5148.0,717.0,156.0,2581474074.0,103754.0,105815.0,2595486575.0,3951.0,94272.0,6021.0,307792.0,51.11125871803387
MAHARASHTRA,SINDHUDURG,341193767.0,1121.0,59.0,22.0,1519798249.0,21284.0,27093.0,1547299395.0,1069.0,26823.0,1202.0,76269.0,63.399002493765586
MAHARASHTRA,SOLAPUR,1237176312.0,9537.0,2495.0,260.0,2360064092.0,154623.0,179884.0,2547298776.0,7735.0,257811.0,12292.0,600053.0,48.81257626291385
MAHARASHTRA,THANE,1735797483.0,29092.0,13629.0,967.0,2962788878.0,202896.0,368377.0,3164349066.0,36090.0,411163.0,43688.0,1018526.0,23.313099407173432
MAHARASHTRA,WARDHA,305994983.0,1859.0,89.0,5.0,657085208.0,41487.0,84972.0,609335713.0,2320.0,28022.0,1953.0,156801.0,80.24616171954965
MAHARASHTRA,WASHIM,289748590.0,3041.0,300.0,45.0,486600888.0,44911.0,93709.0,482603100.0,1584.0,52290.0,3386.0,192494.0,56.83318571006791
MAHARASHTRA,WASHIM *,12445039.0,28.0,4.0,0.0,164883549.0,60.0,779.0,144890783.0,6.0,989.0,32.0,1834.0,55.57575757575758
MAHARASHTRA,YAVATMAL,708323546.0,6054.0,1339.0,201.0,1189609092.0,92600.0,234587.0,1230121451.0,5104.0,191008.0,7594.0,523299.0,68.90046082949308
MANIPUR,BISHNUPUR,151074897.0,516.0,559.0,42.0,215480295.0,19678.0,10631.0,241719038.0,5183.0,36872.0,1117.0,72364.0,64.7262969588551
MANIPUR,CHANDEL,163794716.0,244.0,510.0,5.0,379271794.0,4719.0,3964.0,406307126.0,1247.0,7742.0,759.0,17672.0,23.25263157894737
MANIPUR,CHURACHANDPUR,260797951.0,1256.0,3274.0,108.0,518413013.0,11461.0,7351.0,578046996.0,2734.0,16539.0,4638.0,38085.0,8.209743479198103
MANIPUR,IMPHAL EAST,364138659.0,559.0,564.0,9.0,727487285.0,36938.0,22336.0,752930970.0,7534.0,48486.0,1132.0,115294.0,101.75992939099736
MANIPUR,IMPHAL WEST,404690349.0,645.0,559.0,32.0,850728330.0,36009.0,25302.0,903203345.0,7316.0,52034.0,1236.0,120661.0,97.54324979789814
MANIPUR,JIRIBAM,54862979.0,53.0,91.0,1.0,103365026.0,452.0,1514.0,136759873.0,305.0,1692.0,145.0,3963.0,27.143835616438356
MANIPUR,KAKCHING,48501295.0,39.0,69.0,1.0,118470615.0,1363.0,684.0,169358309.0,600.0,2725.0,109.0,5372.0,48.836363636363636
MANIPUR,KANGPOKPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2385230.0,2.0,1.0,0.0,3.0,3.0
MANIPUR,PHERZAWL,4774217.0,1.0,10.0,0.0,1593749.0,2.0,0.0,46117018.0,14.0,162.0,11.0,178.0,14.833333333333334
MANIPUR,SENAPATI,483421107.0,764.0,721.0,16.0,1140968605.0,12619.0,9977.0,1322252353.0,4776.0,20734.0,1501.0,48106.0,32.02796271637816
MANIPUR,TAMENGLONG,191628854.0,297.0,634.0,29.0,348270434.0,4067.0,3787.0,385641820.0,2211.0,8220.0,960.0,18285.0,19.027055150884497
MANIPUR,THOUBAL,280681273.0,423.0,638.0,6.0,513653306.0,32794.0,23249.0,521604551.0,7639.0,51605.0,1067.0,115287.0,107.94662921348315
MANIPUR,UKHRUL,150281755.0,343.0,424.0,14.0,294198337.0,6363.0,7327.0,329184989.0,1903.0,13273.0,781.0,28866.0,36.91304347826087
MEGHALAYA,EAST GARO HILLS,144219274.0,1012.0,3366.0,1674.0,114238814.0,975.0,1749.0,262596964.0,251.0,6094.0,6052.0,9069.0,1.4982653229803404
MEGHALAYA,EAST JAINTIA HILLS,111045057.0,983.0,2354.0,1796.0,123736001.0,2042.0,740.0,141185780.0,445.0,2949.0,5133.0,6176.0,1.2029606544604596
MEGHALAYA,EAST KHASI HILLS,1056331716.0,4258.0,14606.0,9948.0,1367992966.0,8982.0,12022.0,1500436056.0,1876.0,14484.0,28812.0,37364.0,1.2967757609412418
MEGHALAYA,EASTERN WEST KHASI HILLS,45207837.0,3.0,226.0,589.0,6344960.0,2.0,6.0,66622073.0,49.0,257.0,818.0,314.0,0.3833943833943834
MEGHALAYA,JAINTIA HILLS,3172651.0,4.0,0.0,0.0,6345450.0,1.0,7.0,17450020.0,1.0,24.0,4.0,33.0,6.6
MEGHALAYA,KAMRUP,781131.0,13.0,71.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0
MEGHALAYA,NORTH GARO HILLS,171104922.0,457.0,1854.0,758.0,175130030.0,816.0,427.0,306619671.0,182.0,3650.0,3069.0,5075.0,1.6530944625407167
MEGHALAYA,RI BHOI,292994160.0,1338.0,4598.0,3372.0,300900772.0,2847.0,1677.0,406097707.0,866.0,7350.0,9308.0,12740.0,1.3685680524223869
MEGHALAYA,SOUTH GARO HILLS,181844587.0,568.0,2427.0,1446.0,142141326.0,584.0,701.0,269195863.0,250.0,3754.0,4441.0,5289.0,1.1906798739306619
MEGHALAYA,SOUTH WEST GARO HILLS,141351379.0,2417.0,1656.0,883.0,169145050.0,2485.0,2430.0,212821000.0,493.0,6689.0,4956.0,12097.0,2.4403873310470043
MEGHALAYA,SOUTH WEST KHASI HILLS,136415352.0,789.0,1543.0,1114.0,150691313.0,1894.0,1538.0,175277918.0,643.0,4097.0,3446.0,8172.0,2.370757180156658
MEGHALAYA,WEST GARO HILLS,393857356.0,4545.0,6790.0,4540.0,446266037.0,8275.0,25195.0,533612856.0,1141.0,13829.0,15875.0,48440.0,3.051146384479718
MEGHALAYA,WEST JAINTIA HILLS,191147527.0,2382.0,5636.0,3798.0,189560685.0,4302.0,1875.0,214148238.0,898.0,6562.0,11816.0,13637.0,1.154015401540154
MEGHALAYA,WEST KHASI HILLS,121311283.0,2410.0,8178.0,5310.0,121346939.0,3326.0,2728.0,146547024.0,1331.0,9213.0,15898.0,16598.0,1.0439650292471225
MIZORAM,AIZAWL,386091051.0,762.0,236.0,61.0,843049294.0,26633.0,11044.0,957682083.0,1533.0,11359.0,1059.0,50569.0,47.7066037735849
MIZORAM,CHAMPHAI,140151432.0,805.0,269.0,91.0,258005102.0,11652.0,4316.0,324099931.0,576.0,5893.0,1165.0,22437.0,19.24271012006861
MIZORAM,HNAHTHIAL,1593142.0,2.0,0.0,0.0,11948180.0,10.0,7.0,24692951.0,4.0,43.0,2.0,64.0,21.333333333333332
MIZORAM,KHAWZAWL,13537450.0,5.0,7.0,24.0,6370540.0,6.0,2.0,20704300.0,8.0,27.0,36.0,43.0,1.162162162162162
MIZORAM,KOLASIB,98713950.0,189.0,51.0,35.0,282607431.0,8032.0,2899.0,313653582.0,678.0,3189.0,275.0,14798.0,53.61594202898551
MIZORAM,LAWNGTLAI,141835032.0,1164.0,381.0,97.0,255780659.0,8990.0,4440.0,266139837.0,391.0,4004.0,1642.0,17825.0,10.849056603773585
MIZORAM,LUNGLEI,148977807.0,541.0,116.0,69.0,332208756.0,10249.0,5040.0,391157996.0,1087.0,6236.0,726.0,22612.0,31.103163686382395
MIZORAM,MAMIT,63714914.0,141.0,27.0,3.0,213445387.0,8827.0,1888.0,211057278.0,330.0,1479.0,171.0,12524.0,72.81395348837209
MIZORAM,MAMMIT,46989996.0,71.0,8.0,0.0,140172654.0,1723.0,1134.0,179195728.0,35.0,601.0,79.0,3493.0,43.6625
MIZORAM,SAIHA,85268827.0,374.0,181.0,102.0,125114007.0,4477.0,1279.0,136270731.0,215.0,1636.0,657.0,7607.0,11.560790273556231
MIZORAM,SAITUAL,6370117.0,2.0,3.0,7.0,19110323.0,37.0,40.0,65292975.0,8.0,119.0,12.0,204.0,15.692307692307692
MIZORAM,SERCHHIP,46178671.0,80.0,16.0,6.0,179146746.0,4895.0,2709.0,167999433.0,437.0,2018.0,102.0,10059.0,97.66019417475728
NAGALAND,CHUMUKEDIMA,56594688.0,37.0,97.0,50.0,98841601.0,245.0,406.0,222393442.0,254.0,1583.0,184.0,2488.0,13.448648648648648
NAGALAND,DIMAPUR,233556634.0,1118.0,1802.0,276.0,459995356.0,9331.0,15892.0,454379327.0,817.0,7398.0,3196.0,33438.0,10.459180481701596
NAGALAND,KIPHIRE,59895835.0,163.0,693.0,52.0,70277790.0,1576.0,2734.0,79062511.0,261.0,1697.0,908.0,6268.0,6.895489548954895
NAGALAND,KOHIMA,195273807.0,562.0,952.0,107.0,455115129.0,3226.0,10727.0,431206168.0,276.0,3032.0,1621.0,17261.0,10.641800246609124
NAGALAND,LONGLENG,54306443.0,205.0,636.0,48.0,115001654.0,671.0,2003.0,121390679.0,132.0,688.0,889.0,3494.0,3.9258426966292137
NAGALAND,MELURI,9565368.0,2.0,13.0,2.0,55000866.0,160.0,705.0,35073016.0,8.0,88.0,17.0,961.0,53.388888888888886
NAGALAND,MOKOKCHUNG,122985634.0,132.0,315.0,43.0,340208283.0,2120.0,6425.0,333020527.0,189.0,2507.0,490.0,11241.0,22.894093686354378
NAGALAND,MON,191666853.0,618.0,1434.0,171.0,253159992.0,5267.0,8777.0,273923717.0,837.0,3825.0,2223.0,18706.0,8.410971223021583
NAGALAND,NIULAND,17536491.0,14.0,15.0,2.0,45435502.0,110.0,175.0,82899877.0,57.0,316.0,31.0,658.0,20.5625
NAGALAND,NOKLAK,46320308.0,70.0,246.0,38.0,61494202.0,227.0,520.0,69480462.0,62.0,385.0,354.0,1194.0,3.363380281690141
NAGALAND,PEREN,75724959.0,511.0,843.0,100.0,157028707.0,1819.0,2765.0,172174013.0,391.0,1413.0,1454.0,6388.0,4.390378006872853
NAGALAND,PHEK,149856346.0,309.0,695.0,39.0,271813564.0,1620.0,7138.0,244711819.0,155.0,1313.0,1043.0,10226.0,9.795019157088122
NAGALAND,SHAMATOR,46320424.0,3.0,221.0,23.0,42327284.0,36.0,134.0,67883380.0,51.0,382.0,247.0,603.0,2.431451612903226
NAGALAND,TSEMINYU,15145071.0,7.0,15.0,10.0,27101698.0,53.0,133.0,41449664.0,7.0,84.0,32.0,277.0,8.393939393939394
NAGALAND,TUENSANG,130174086.0,512.0,983.0,84.0,251563644.0,2650.0,7058.0,253959523.0,464.0,3775.0,1579.0,13947.0,8.827215189873417
NAGALAND,WOKHA,69349963.0,118.0,410.0,30.0,122764905.0,1973.0,4954.0,119566065.0,132.0,1773.0,558.0,8832.0,15.79964221824687
NAGALAND,ZUNHEBOTO,120541473.0,131.0,583.0,47.0,225077083.0,1477.0,6486.0,216328776.0,221.0,2218.0,761.0,10402.0,13.650918635170603
NAGPUR,NEAR UDAY NAGAR NIT GARDEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440024.0,0.0,1.0,0.0,1.0,1.0
ODISHA,ANGUL,823644497.0,2583.0,413.0,14.0,1569091693.0,32304.0,31749.0,1668539574.0,4008.0,25456.0,3010.0,93517.0,31.058452341414814
ODISHA,ANUGAL,2277357.0,1.0,2.0,0.0,3036476.0,0.0,4.0,7591190.0,0.0,11.0,3.0,15.0,3.75
ODISHA,ANUGUL,100203980.0,129.0,27.0,0.0,496464249.0,437.0,1462.0,576172774.0,79.0,1524.0,156.0,3502.0,22.305732484076433
ODISHA,BALANGIR,1148249986.0,4254.0,924.0,56.0,1721226880.0,46325.0,42648.0,1836282862.0,4999.0,32805.0,5234.0,126777.0,24.217191977077363
ODISHA,BALESHWAR,479337544.0,641.0,204.0,0.0,2327192922.0,5494.0,15570.0,2684073378.0,767.0,9516.0,845.0,31347.0,37.0531914893617
ODISHA,BALESWAR,1719248010.0,4864.0,1147.0,4.0,2959178854.0,60252.0,44411.0,3173897836.0,8027.0,35181.0,6015.0,147871.0,24.5796210106383
